age,income,credit_score,loan_amount,loan_term,previous_defaults,bureau_score,external_data_score,loan_purpose_Business,loan_purpose_Education,loan_purpose_Home,loan_purpose_Personal,repayment_behavior_Good,repayment_behavior_Poor
18,78466,367,155348,36,4,895,23,False,False,False,True,False,True
32,42995,488,493884,12,2,563,54,False,False,False,False,True,False
56,193137,357,211604,48,2,386,90,False,True,False,False,True,False
62,64036,376,363315,12,1,711,64,False,False,False,True,False,True
21,181062,515,96641,48,4,838,79,False,False,False,True,True,False
25,40842,559,443133,60,2,668,31,True,False,False,False,False,True
32,131362,406,36828,60,2,680,44,False,False,False,True,False,True
43,55757,798,411743,60,1,697,49,False,False,True,False,False,True
21,171100,477,438194,60,0,529,2,False,True,False,False,False,False
68,121121,782,132574,60,3,806,56,False,False,True,False,False,True
37,126917,612,419109,48,3,705,31,False,False,True,False,False,False
54,31669,637,33887,24,2,473,72,True,False,False,False,False,True
55,36576,495,169562,24,0,453,7,False,False,False,True,True,False
40,105914,749,474790,48,2,553,89,False,False,True,False,False,True
46,23052,501,23225,12,0,774,84,False,False,False,False,False,False
27,98518,449,67726,48,2,480,68,False,True,False,False,False,False
20,43283,698,170493,60,0,489,50,False,False,False,False,True,False
58,170396,679,449639,24,4,593,35,False,False,False,False,False,False
51,77836,378,193405,24,4,472,80,False,False,False,True,False,True
48,117064,516,9333,24,0,382,87,False,False,False,False,False,True
66,48302,616,273617,48,3,826,19,False,False,False,True,False,False
33,181323,696,72690,60,4,509,43,False,False,True,False,False,False
60,21657,616,227143,48,4,846,27,True,False,False,False,True,False
29,64999,575,9487,12,2,619,30,False,False,True,False,False,False
60,153248,783,363528,12,2,475,76,True,False,False,False,False,False
66,47877,733,201354,24,3,881,71,False,False,False,False,True,False
54,24042,485,100387,48,1,564,75,False,False,True,False,False,True
43,116907,421,207684,24,1,764,44,False,False,False,False,False,False
18,143076,676,361777,60,4,384,16,False,True,False,False,False,True
32,43004,682,437014,48,3,405,81,False,True,False,False,False,True
36,95485,477,206023,60,1,335,55,False,False,False,False,True,False
49,166480,627,284479,24,3,707,76,False,True,False,False,False,False
47,122877,334,207850,48,1,767,90,False,False,True,False,True,False
42,144336,403,398981,60,0,659,48,False,False,False,False,True,False
47,119273,379,242963,48,1,831,19,False,False,False,False,False,True
22,26644,587,386150,36,4,705,59,True,False,False,False,False,False
35,98972,718,393044,24,1,362,81,False,False,False,True,False,True
46,178308,542,337959,48,3,641,87,False,False,True,False,False,True
41,78819,816,289839,36,4,499,29,False,False,True,False,False,True
49,85184,561,29406,24,2,374,34,False,False,False,False,True,False
37,66032,538,369179,12,1,438,45,True,False,False,False,True,False
56,121154,385,277976,36,4,426,67,False,False,False,True,True,False
25,115082,332,28814,24,3,834,47,False,False,False,True,False,True
53,111829,437,23242,36,2,329,88,True,False,False,False,True,False
65,95622,600,461067,24,2,664,42,True,False,False,False,False,False
64,85131,522,417909,24,3,484,87,True,False,False,False,False,True
61,186991,503,492736,36,0,749,81,True,False,False,False,False,False
34,130084,361,31547,36,1,891,21,False,True,False,False,True,False
19,164670,734,419364,60,1,624,49,False,False,True,False,False,True
55,63856,802,488704,24,3,483,79,False,False,False,False,False,False
59,134816,680,236944,48,2,414,97,True,False,False,False,False,True
37,152139,799,261000,48,3,456,84,True,False,False,False,False,True
59,131048,656,189193,36,3,803,28,False,False,False,False,False,False
27,131576,641,303816,60,1,725,71,False,False,False,False,False,True
31,174978,546,245003,12,3,395,94,False,False,False,False,False,False
55,105473,628,198201,12,4,369,23,False,True,False,False,True,False
27,77823,623,175116,12,0,687,5,False,False,True,False,False,False
27,98768,832,159946,60,1,565,30,True,False,False,False,False,True
54,170611,359,414062,12,2,406,6,False,False,True,False,True,False
61,115761,556,239257,24,3,857,90,False,True,False,False,True,False
34,177399,606,5050,60,4,622,86,False,False,True,False,False,True
42,136908,738,126103,24,2,457,52,False,True,False,False,True,False
28,79624,534,256131,48,4,404,27,False,False,False,False,True,False
49,45939,491,339796,36,3,570,4,False,False,False,True,False,False
26,197112,593,154816,48,4,343,41,False,False,False,False,True,False
45,138686,663,283169,12,4,648,52,True,False,False,False,False,False
56,127648,620,453381,36,2,667,10,False,False,True,False,True,False
57,167698,565,269946,36,2,820,50,False,False,True,False,False,False
19,28002,625,207520,24,4,406,24,False,True,False,False,True,False
52,153922,344,162642,48,3,752,10,False,False,False,False,False,True
39,186782,567,9799,36,4,727,29,False,False,True,False,False,False
47,26511,330,427394,36,3,477,44,False,True,False,False,False,False
61,69756,336,275445,24,2,665,70,False,False,True,False,True,False
43,97707,597,274629,48,4,821,74,False,True,False,False,True,False
65,169329,845,302393,12,3,582,44,False,True,False,False,True,False
28,93495,386,118104,60,1,627,54,False,False,False,True,False,True
60,78008,633,245705,60,4,702,23,False,False,False,False,False,False
40,66233,475,375736,48,1,741,48,False,False,False,True,True,False
36,170953,636,315360,12,4,684,34,False,True,False,False,False,True
54,47909,403,56044,48,0,423,25,False,False,False,False,False,True
34,52966,756,303561,60,0,520,99,False,False,False,False,True,False
52,22763,332,335350,24,3,615,33,False,False,False,False,False,True
24,116870,484,357570,60,1,797,93,False,False,False,True,False,False
56,157605,646,249090,24,4,594,71,False,False,True,False,True,False
59,43760,821,132878,24,3,724,82,False,False,False,False,False,False
52,131259,481,65046,48,4,372,13,True,False,False,False,True,False
61,126843,332,427075,24,4,340,49,True,False,False,False,False,True
61,123262,358,272524,24,4,628,2,False,False,False,True,True,False
39,101845,709,221112,36,0,410,62,False,True,False,False,False,True
51,28531,313,366416,24,3,578,91,False,True,False,False,False,True
41,188455,376,116118,36,2,880,18,False,True,False,False,False,False
23,132660,591,99452,12,3,645,14,False,False,True,False,False,True
53,83884,507,269131,36,3,408,72,False,False,True,False,False,True
31,125468,351,294669,60,1,340,48,True,False,False,False,True,False
34,89603,757,243340,36,3,716,56,True,False,False,False,False,False
52,176904,611,199855,60,1,746,69,False,False,True,False,True,False
63,167781,697,450558,48,4,474,23,False,False,True,False,True,False
57,32356,446,472099,12,2,348,47,False,False,False,True,False,True
64,178477,677,349864,48,3,389,7,False,False,True,False,True,False
25,116870,390,479296,60,1,527,3,False,False,False,False,False,True
51,24055,478,214803,48,4,849,34,False,False,False,False,True,False
19,102928,568,464410,36,2,363,61,True,False,False,False,False,True
18,140617,328,178602,60,4,772,14,False,False,True,False,False,True
61,156198,574,80692,36,2,562,3,False,False,True,False,False,False
25,193084,338,445415,48,4,549,15,False,False,True,False,False,True
48,165417,568,420585,24,3,443,88,False,False,False,False,True,False
42,69178,696,79874,48,3,755,57,False,False,True,False,True,False
54,70210,448,61539,12,3,529,94,False,False,False,False,False,True
23,80430,455,212780,36,4,563,22,False,False,False,False,False,False
66,161842,762,6607,24,2,667,31,False,False,True,False,False,True
45,151763,534,426399,24,0,744,14,False,False,False,False,True,False
47,139779,492,316890,24,4,679,68,False,False,False,False,False,True
39,168082,848,160232,36,2,422,83,False,False,False,False,False,False
45,148949,533,155025,48,1,538,27,True,False,False,False,False,False
62,104981,335,235092,36,3,533,68,False,False,False,True,False,True
25,196298,385,455011,48,3,642,48,False,False,False,False,False,True
36,197597,673,402152,60,3,673,51,False,False,True,False,True,False
38,69589,310,226582,60,1,510,48,False,False,False,False,False,False
64,108209,494,343346,48,3,615,91,True,False,False,False,False,False
36,126802,796,418831,60,0,823,1,False,True,False,False,True,False
53,161013,819,284311,60,3,316,63,False,True,False,False,False,True
66,125924,722,53242,24,2,635,41,False,False,True,False,False,False
30,128775,718,386339,12,2,593,50,False,True,False,False,False,False
58,92095,526,303374,60,1,585,81,False,False,False,False,False,True
31,120400,783,112732,24,3,888,51,False,True,False,False,True,False
30,29336,633,70074,48,0,729,38,False,False,False,False,False,True
44,108780,768,282637,24,4,658,99,False,False,False,True,False,True
31,135584,477,372790,48,2,333,84,True,False,False,False,True,False
69,117554,556,335351,24,4,581,60,False,True,False,False,False,False
52,126749,548,196112,60,1,323,46,False,False,False,True,True,False
60,167680,825,79300,36,1,736,76,False,False,True,False,True,False
48,113948,481,45821,48,0,533,16,False,False,False,False,False,False
64,182421,772,280087,12,2,859,27,True,False,False,False,False,True
62,47160,712,489953,24,3,656,88,False,False,False,False,False,True
36,82257,477,387945,48,1,816,7,True,False,False,False,False,True
23,154917,659,185703,12,1,313,43,False,False,False,False,True,False
23,168866,462,301206,12,2,419,73,False,False,False,False,False,True
31,187567,459,76727,36,3,641,64,False,True,False,False,False,True
46,25750,636,155716,12,1,423,12,False,False,False,True,True,False
58,103053,553,285567,60,0,545,91,False,False,True,False,True,False
35,162339,654,408222,36,1,680,60,False,False,True,False,False,False
60,55362,385,454467,48,1,397,57,False,False,False,True,True,False
30,81822,699,54757,60,2,879,34,False,False,False,False,False,False
18,78692,709,274843,48,2,723,21,False,False,False,True,False,True
46,184077,580,481356,48,3,627,44,False,False,False,True,False,False
29,135194,448,140542,12,1,719,28,False,True,False,False,False,False
68,70711,431,223422,36,2,461,95,True,False,False,False,False,False
61,45279,420,426490,12,4,726,8,True,False,False,False,False,False
57,190948,602,364783,12,4,363,43,False,True,False,False,False,False
31,87087,461,246235,60,4,541,60,False,False,False,True,False,True
67,132599,514,340782,12,0,564,70,True,False,False,False,True,False
25,69111,391,212096,12,4,410,56,False,False,True,False,False,False
19,96425,829,322477,24,1,698,75,False,False,True,False,False,True
39,32940,523,301770,36,3,608,45,True,False,False,False,False,False
57,76635,680,162743,12,3,379,22,False,True,False,False,False,True
28,40862,351,453173,12,1,855,98,False,False,True,False,False,True
31,119485,307,489408,48,4,468,34,False,False,False,True,True,False
68,78560,824,277830,12,4,899,9,False,False,False,True,False,False
23,45022,653,190353,60,3,654,38,False,False,True,False,True,False
65,35210,633,87757,36,0,870,40,False,False,True,False,False,True
55,84994,764,178877,48,4,766,16,True,False,False,False,True,False
25,133880,550,141692,48,0,458,68,False,False,False,False,False,False
23,99468,333,132636,36,1,537,4,False,True,False,False,False,True
66,43989,626,311505,36,0,404,92,False,False,True,False,True,False
51,163988,718,114365,48,1,464,55,False,False,True,False,False,True
21,124143,765,218058,60,0,389,11,False,False,False,False,True,False
38,82119,529,144111,60,3,409,64,False,True,False,False,False,False
21,46655,367,33807,48,2,741,10,False,False,False,True,True,False
30,100729,501,463024,24,3,439,72,True,False,False,False,False,True
59,125584,606,126907,60,3,434,84,False,False,False,False,False,False
32,180449,597,285776,12,3,448,43,True,False,False,False,True,False
53,106339,836,30223,12,2,726,29,False,False,True,False,False,True
36,40750,365,362677,12,1,892,91,False,False,True,False,False,True
44,63764,803,432808,36,2,728,46,True,False,False,False,False,False
67,123247,368,476073,24,3,670,70,False,False,True,False,True,False
64,139020,472,26673,60,2,500,94,False,False,False,False,False,True
49,126609,568,456816,48,3,823,26,False,False,False,False,False,True
38,29079,314,484462,36,4,818,29,False,True,False,False,True,False
62,30751,619,337510,48,3,543,2,True,False,False,False,False,False
30,140811,335,448727,24,3,563,37,True,False,False,False,False,False
32,62598,592,243788,60,0,636,42,True,False,False,False,True,False
51,83753,603,81693,24,4,878,44,True,False,False,False,False,False
60,103996,500,164740,48,1,395,45,False,False,True,False,False,False
61,32055,546,302705,60,2,303,31,True,False,False,False,False,False
56,181081,516,400771,24,2,460,11,False,False,False,True,False,True
40,41209,528,428956,48,1,325,94,True,False,False,False,True,False
66,36766,353,252496,36,2,576,68,False,False,False,False,False,False
47,106148,821,248885,36,4,441,42,False,False,False,False,False,False
49,153959,535,332371,24,2,501,85,False,False,False,False,False,True
33,170592,364,349776,48,4,317,12,False,False,True,False,False,False
65,184760,350,394772,48,3,410,67,False,False,True,False,True,False
55,65929,398,151149,12,2,893,60,False,True,False,False,False,False
46,43929,843,66779,24,1,700,70,False,False,False,True,True,False
68,59350,507,63465,12,0,868,89,False,False,False,False,False,False
49,25209,774,88470,24,2,775,85,False,False,False,False,True,False
26,41576,320,387749,24,3,541,93,False,False,False,True,False,False
60,145865,778,137030,60,3,404,69,False,False,True,False,True,False
22,51498,364,446923,24,4,798,19,False,False,True,False,True,False
18,37241,333,120278,48,4,723,87,False,True,False,False,False,False
41,189241,332,423709,24,4,320,56,True,False,False,False,False,True
39,97028,322,135990,24,1,553,77,False,True,False,False,False,False
