customer_id,age,income,credit_score,loan_amount,loan_term,previous_defaults,bureau_score,external_data_score,default_risk,loan_purpose_Business,loan_purpose_Education,loan_purpose_Home,loan_purpose_Personal,repayment_behavior_Good,repayment_behavior_Poor
406,49,45939,491,339796,36,3,570,4,1,False,False,False,True,False,False
407,64,171396,493,17937,36,2,511,58,1,False,False,True,False,True,False
408,39,173939,679,263006,48,2,795,79,0,False,False,True,False,False,False
409,40,20203,702,297305,48,3,613,37,1,False,False,False,False,True,False
410,19,167616,310,402599,48,2,686,48,1,True,False,False,False,True,False
411,44,166971,486,353000,12,4,546,39,1,False,False,False,False,False,True
412,59,49063,314,337187,60,2,866,92,1,False,False,False,False,False,False
413,19,110880,596,150807,36,3,649,66,1,False,False,False,True,False,False
414,43,23748,710,64919,48,2,371,13,1,False,False,False,False,True,False
415,34,137269,351,493465,60,3,595,66,1,False,False,False,False,False,True
416,57,100764,327,349199,48,1,512,60,1,True,False,False,False,True,False
417,50,171956,316,465777,48,3,594,41,1,True,False,False,False,True,False
418,26,176255,650,352599,60,2,470,32,0,True,False,False,False,False,False
419,60,128036,727,435838,48,3,545,52,1,False,False,False,False,True,False
420,65,170331,528,305279,12,0,440,5,1,True,False,False,False,False,True
421,56,187031,509,171730,12,3,539,67,1,True,False,False,False,True,False
422,46,136525,730,351821,12,3,610,66,1,False,True,False,False,False,True
423,59,184529,593,296840,24,0,715,78,0,False,True,False,False,False,False
424,43,105679,403,139845,48,0,697,52,1,False,False,True,False,False,False
425,52,145829,503,29956,24,0,321,49,1,False,False,False,True,True,False
426,67,148216,352,282963,36,4,377,29,1,False,False,False,True,False,True
427,42,153175,674,268672,60,3,774,38,1,True,False,False,False,False,False
428,41,85901,353,394925,36,0,652,70,1,False,False,True,False,False,True
429,30,195607,575,91491,24,0,670,98,0,False,False,True,False,False,False
430,24,167175,634,49588,12,1,320,8,1,False,True,False,False,False,False
431,53,118046,330,206657,48,4,806,59,1,False,False,True,False,False,True
432,62,110012,434,104152,48,3,459,55,1,False,False,False,False,False,True
433,37,98278,357,132872,12,2,660,2,1,True,False,False,False,False,True
434,18,32391,404,418727,48,4,855,26,1,False,False,False,False,False,False
435,25,122476,565,277263,60,4,596,63,1,False,False,False,True,False,True
436,63,179973,821,343037,60,1,651,17,0,False,True,False,False,True,False
437,33,140721,795,21167,60,3,479,59,1,False,False,False,False,False,True
438,31,117537,552,192575,36,3,771,88,1,True,False,False,False,False,False
439,29,101159,594,115782,12,0,694,95,0,False,False,False,False,False,True
440,68,151040,457,486005,60,0,512,16,1,False,False,False,False,False,True
441,40,189509,848,135775,24,4,829,58,1,False,False,True,False,False,True
442,32,55503,366,39889,60,1,694,64,1,False,True,False,False,True,False
443,45,95403,598,312822,36,3,326,50,1,False,False,False,True,False,False
444,51,192330,762,231406,24,1,748,85,0,True,False,False,False,True,False
445,19,184796,400,65262,12,2,737,26,1,True,False,False,False,True,False
446,49,84286,355,140753,12,3,584,17,1,False,False,False,True,False,False
447,40,94842,631,85291,60,0,488,46,0,True,False,False,False,False,False
448,39,124927,692,71008,24,4,498,68,1,False,False,True,False,False,True
449,68,34908,680,252547,24,1,401,50,1,False,False,False,False,False,False
450,42,57228,391,234489,60,0,778,43,1,False,False,True,False,False,True
451,39,43386,746,411906,60,4,523,48,1,False,False,True,False,True,False
452,39,197826,408,293056,48,0,816,68,1,False,False,True,False,False,True
453,66,48302,616,273617,48,3,826,19,1,False,False,False,True,False,False
454,69,80815,467,177370,60,1,740,25,1,False,True,False,False,False,True
455,59,83344,734,416885,36,2,816,72,0,False,False,False,True,True,False
456,23,186690,741,366644,48,0,529,18,0,False,False,False,True,False,False
457,32,131603,517,480214,60,1,413,51,1,False,False,True,False,False,False
458,60,81114,521,419159,24,3,815,18,1,False,True,False,False,False,True
459,54,45525,827,305929,48,0,483,58,0,False,False,False,True,False,True
460,50,99818,577,105956,36,3,333,64,1,False,True,False,False,False,True
461,25,134589,765,199499,12,2,595,71,0,False,False,True,False,True,False
462,61,165406,329,198073,24,2,752,57,1,False,False,False,True,True,False
463,61,114715,658,197796,36,4,804,17,1,False,True,False,False,False,False
464,22,26644,587,386150,36,4,705,59,1,True,False,False,False,False,False
465,56,121154,385,277976,36,4,426,67,1,False,False,False,True,True,False
466,21,184005,533,403601,24,3,441,86,1,False,False,False,True,False,True
467,23,63469,612,494114,36,4,427,15,1,False,False,False,True,False,True
468,62,184759,664,150780,12,1,649,95,0,False,True,False,False,True,False
469,49,126609,568,456816,48,3,823,26,1,False,False,False,False,False,True
470,69,168447,430,421654,24,3,762,48,1,False,False,False,True,True,False
471,47,85206,650,349891,36,4,543,14,1,True,False,False,False,False,True
472,64,116462,479,347251,60,4,863,81,1,True,False,False,False,False,True
473,52,187679,779,196134,48,3,485,9,1,False,False,True,False,False,False
474,57,103178,462,332572,24,2,532,7,1,False,False,False,False,False,True
475,69,175065,395,353987,60,2,813,91,1,False,False,False,False,False,True
476,33,195458,809,16002,60,4,300,92,1,False,True,False,False,True,False
477,30,197359,664,434369,36,2,538,55,0,False,False,True,False,True,False
478,67,106724,652,420656,24,1,354,12,1,False,True,False,False,True,False
479,59,116393,735,334645,36,1,794,17,0,False,False,True,False,True,False
480,47,147314,382,37556,12,1,717,73,1,False,False,False,False,False,True
481,36,96312,524,72963,60,3,747,8,1,False,True,False,False,True,False
482,34,95324,711,499361,12,3,637,91,1,False,False,True,False,False,False
483,36,91196,417,488941,36,3,576,42,1,False,False,False,False,True,False
484,45,90014,781,226746,48,3,309,76,1,False,False,False,False,False,True
485,43,159282,491,11563,60,3,640,37,1,False,False,False,True,False,False
486,54,161994,406,215995,48,4,403,20,1,False,True,False,False,False,True
487,43,187361,681,272984,24,2,644,1,0,False,False,False,True,False,False
488,40,53340,689,20154,60,4,669,9,1,False,False,False,False,False,False
489,26,59850,543,29194,12,2,497,24,0,False,True,False,False,False,False
490,29,133711,767,201092,48,4,313,34,1,False,True,False,False,False,True
491,18,31094,837,182933,24,1,637,36,0,True,False,False,False,False,False
492,18,107959,509,158520,60,0,841,4,0,False,False,True,False,False,True
493,64,184490,372,494676,24,3,756,29,1,True,False,False,False,False,False
494,51,25741,608,290672,12,0,825,87,0,True,False,False,False,True,False
495,49,131585,485,427618,60,0,735,99,1,False,False,False,False,True,False
496,65,142564,552,271496,24,1,665,16,0,False,False,True,False,False,False
497,42,88798,312,267328,36,0,700,8,1,True,False,False,False,False,False
498,57,136026,598,408600,60,0,873,91,0,True,False,False,False,True,False
499,62,130130,375,281463,60,1,781,39,1,False,True,False,False,True,False
500,18,42164,350,125497,60,2,409,58,1,False,False,False,False,False,True
501,33,186667,448,156521,60,4,705,12,1,True,False,False,False,True,False
502,56,50257,421,323477,36,0,608,44,1,False,False,True,False,False,True
503,22,165283,510,308349,12,3,459,4,1,False,False,False,True,False,False
504,39,115989,579,15426,36,1,354,25,1,False,False,False,True,False,True
505,46,156304,837,274648,36,0,555,70,0,False,False,False,False,False,False
506,20,72691,455,454794,24,2,833,67,1,False,False,False,True,False,True
507,29,99768,537,194281,48,2,721,39,0,False,True,False,False,False,True
508,43,176685,675,121775,48,3,563,24,1,False,True,False,False,False,True
509,33,34026,381,38368,24,0,532,85,1,False,False,True,False,False,False
510,68,50908,791,247625,36,3,532,6,1,False,False,False,False,False,False
511,54,39610,655,108841,24,2,816,97,0,False,False,False,False,False,True
512,39,197718,572,450401,60,2,344,72,1,False,False,False,True,False,False
513,46,83185,343,495846,24,4,857,33,1,True,False,False,False,False,True
514,31,92567,422,383888,24,2,735,48,1,True,False,False,False,False,False
515,45,198646,648,216293,60,1,634,67,0,True,False,False,False,False,True
516,22,56182,629,261083,48,4,703,2,1,False,False,True,False,True,False
517,64,136136,708,13724,60,3,463,38,1,False,False,False,False,True,False
518,66,151642,622,403300,12,2,555,40,0,False,False,False,True,False,True
519,47,39288,410,170882,24,1,365,56,1,False,False,True,False,False,False
520,63,98824,388,480493,24,4,387,88,1,False,True,False,False,False,True
521,69,180949,732,349441,48,1,539,21,0,False,True,False,False,True,False
522,22,104425,398,392243,36,4,610,82,1,False,True,False,False,True,False
523,29,20917,838,83872,60,4,870,35,1,False,False,False,False,False,True
524,33,95602,445,419088,36,4,557,75,1,False,True,False,False,True,False
525,43,84575,556,477166,12,3,857,75,1,True,False,False,False,False,True
526,43,92518,488,75333,60,4,813,67,1,False,True,False,False,True,False
527,65,59104,539,204915,12,4,733,60,1,False,False,True,False,False,False
528,38,169134,802,234176,12,1,428,23,1,False,True,False,False,False,False
529,56,36999,570,7596,12,4,625,65,1,True,False,False,False,False,False
530,53,161013,819,284311,60,3,316,63,1,False,True,False,False,False,True
531,50,81169,849,92844,60,1,641,23,0,False,False,False,True,False,True
532,47,174542,413,253139,48,4,548,86,1,True,False,False,False,False,False
533,54,149744,638,94751,24,1,476,42,0,False,False,False,False,False,False
534,40,130684,658,134817,36,3,656,94,1,False,True,False,False,False,False
535,27,79821,633,475547,36,1,794,64,0,False,False,True,False,True,False
536,22,195507,468,85520,12,3,334,66,1,False,True,False,False,False,False
537,53,155601,638,63326,60,2,706,81,0,False,False,True,False,True,False
538,51,32192,560,82670,60,4,309,41,1,False,False,False,True,False,False
539,69,94102,498,146854,12,3,830,20,1,False,False,False,False,False,True
540,48,134894,510,178074,24,4,834,9,1,True,False,False,False,False,False
541,27,106795,586,223259,36,3,394,57,1,True,False,False,False,True,False
542,36,185159,771,29022,48,0,875,75,0,False,False,False,False,False,False
543,49,86677,781,89458,24,0,749,17,0,False,False,False,True,True,False
544,18,155699,322,412834,60,0,519,78,1,False,False,False,True,False,False
545,22,154327,408,153317,12,3,395,82,1,False,True,False,False,True,False
546,62,156285,595,88796,36,4,680,18,1,False,False,False,True,True,False
547,21,122412,305,408243,12,0,506,63,1,False,True,False,False,False,False
548,33,39404,849,412202,60,4,545,72,1,False,False,True,False,False,False
549,41,136545,502,115704,12,3,809,93,1,False,False,False,False,False,True
550,33,176452,624,401742,36,4,382,72,1,False,False,True,False,False,True
551,19,170245,543,227869,12,4,616,26,1,False,False,True,False,False,True
552,66,43989,626,311505,36,0,404,92,1,False,False,True,False,True,False
553,45,128106,346,465374,12,1,669,72,1,False,False,True,False,True,False
554,49,44519,312,305430,12,2,880,84,1,True,False,False,False,False,True
555,44,42439,679,34533,36,3,479,72,1,False,False,False,True,False,True
556,37,138570,664,237033,12,3,899,78,1,False,False,False,False,False,False
557,41,34995,641,154388,24,3,382,13,1,False,False,False,False,False,True
558,29,43559,520,144771,48,2,831,17,0,False,False,True,False,True,False
559,67,109049,372,215563,24,1,800,26,1,False,False,False,False,False,False
560,52,156093,345,132441,48,4,647,6,1,False,True,False,False,False,True
561,50,118000,803,364223,24,3,571,81,1,False,False,False,False,False,True
562,50,172191,573,105960,48,4,630,4,1,False,False,True,False,False,True
563,68,59350,507,63465,12,0,868,89,0,False,False,False,False,False,False
564,60,197295,423,152745,36,0,688,7,1,False,False,False,True,False,False
565,54,45517,309,290539,36,0,436,17,1,False,False,True,False,False,False
566,29,173322,628,109162,60,3,660,86,1,True,False,False,False,False,True
567,20,109132,486,135704,48,2,581,92,1,False,False,False,True,False,False
568,18,79546,842,159779,60,3,501,50,1,False,False,False,False,False,False
569,50,125686,359,482965,60,0,830,6,1,True,False,False,False,False,False
570,57,108151,741,80937,48,0,315,30,1,False,False,False,True,False,False
571,27,23327,516,134647,36,3,867,74,1,False,True,False,False,True,False
572,60,140318,301,125650,48,2,413,56,1,False,False,False,True,False,True
573,61,180840,835,397888,12,2,367,39,1,True,False,False,False,False,False
574,46,193860,655,222804,60,4,889,14,1,False,True,False,False,True,False
575,30,135945,464,192488,60,1,329,54,1,False,False,False,False,True,False
576,29,66830,390,358656,48,0,818,22,1,False,False,True,False,False,True
577,48,72446,466,144830,60,2,321,57,1,False,False,False,False,False,True
578,63,166232,506,72009,36,0,730,41,0,False,False,True,False,False,False
579,19,185070,581,411497,60,1,329,90,1,False,False,True,False,False,True
580,68,178302,364,264188,48,0,709,10,1,True,False,False,False,False,True
581,67,160148,815,250340,36,2,348,2,1,False,True,False,False,False,True
582,52,89341,456,37548,36,4,624,67,1,False,True,False,False,False,True
583,40,51085,605,23371,60,3,787,48,1,False,False,False,True,False,False
584,34,75571,694,492115,48,3,597,42,1,False,False,False,False,True,False
585,43,165787,373,475809,60,2,480,11,1,True,False,False,False,False,True
586,25,148308,486,373121,12,2,421,74,1,False,False,False,False,True,False
587,46,25750,636,155716,12,1,423,12,1,False,False,False,True,True,False
588,43,133931,539,229731,36,0,752,14,0,False,False,False,True,True,False
589,27,98768,832,159946,60,1,565,30,0,True,False,False,False,False,True
590,43,55903,440,486875,12,3,327,60,1,False,False,False,True,False,True
591,51,183165,564,19281,24,0,558,77,0,True,False,False,False,False,False
592,68,111036,438,467003,12,1,376,30,1,False,False,False,True,False,True
593,58,107954,758,420505,60,3,731,38,1,False,True,False,False,False,True
594,24,185386,369,256060,60,0,334,75,1,True,False,False,False,False,True
595,21,199297,684,403270,12,4,735,65,1,False,True,False,False,True,False
596,67,103014,497,105020,60,4,413,91,1,False,True,False,False,False,False
597,62,186251,504,112508,60,1,361,47,1,True,False,False,False,True,False
598,28,137305,730,71846,24,2,351,39,1,False,False,False,False,False,False
599,46,176410,624,361826,36,0,415,49,1,False,False,True,False,False,True
600,53,52101,741,447985,60,1,346,73,1,False,False,False,True,False,True
601,42,22775,587,296456,48,2,737,58,0,False,False,False,True,True,False
602,38,131497,525,494733,36,2,711,90,0,False,False,False,False,True,False
603,53,65619,363,381330,36,0,400,89,1,False,False,True,False,True,False
604,27,196910,797,271401,48,0,578,17,0,False,False,False,False,False,False
605,54,170611,359,414062,12,2,406,6,1,False,False,True,False,True,False
606,26,77124,696,420699,24,3,334,15,1,True,False,False,False,False,True
607,41,85149,556,31558,60,1,658,67,0,True,False,False,False,False,False
608,52,46616,538,48188,12,0,301,95,1,False,True,False,False,False,False
